,TIMESTAMP,ContextTokens,GeneratedTokens
3347,1175.558351,3544,14
3348,1175.697303,76,9
3349,1175.756214,589,36
3350,1176.073308,778,38
3351,1176.160874,904,7
3352,1176.175516,1664,10
3353,1176.254425,2503,12
3354,1176.354235,7436,12
3355,1176.354455,960,9
3356,1176.361628,76,16
3357,1176.37348,6159,12
3358,1176.377569,1632,12
3359,1176.454478,1042,10
3360,1176.473277,904,16
3361,1176.57457,500,40
3362,1176.669557,308,8
3363,1176.699238,331,13
3364,1176.760198,334,61
3365,1176.956169,348,12
3366,1176.962218,1544,7
3367,1176.962242,1155,14
3368,1176.997797,956,175
3369,1177.057023,3495,10
3370,1177.057876,3543,13
3371,1177.157089,591,51
3372,1177.173364,92,14
3373,1177.354271,81,32
3374,1177.360156,2090,54
3375,1177.36099,1860,9
3376,1177.568846,2400,6
3377,1177.655138,2806,6
3378,1177.700051,843,36
3379,1177.814032,1663,72
3380,1177.841739,2800,6
3381,1177.876504,1745,9
3382,1177.87652,2527,15
3383,1178.173345,1161,8
3384,1178.274045,1633,27
3385,1178.440167,2805,7
3386,1178.554311,2071,8
3387,1178.72388,1746,23
3388,1178.77325,1633,13
3389,1178.780148,336,11
3390,1178.961378,3360,130
3391,1178.962432,7427,13
3392,1179.254313,1036,18
3393,1179.35443,68,10
3394,1179.356923,2072,7
3395,1179.554264,1203,15
3396,1179.682186,2072,14
3397,1179.817414,2733,14
3398,1179.885117,1864,7
3399,1180.061167,3414,52
3400,1180.06119,81,24
3401,1180.154206,1793,13
3402,1180.154409,596,33
3403,1180.310564,7429,15
3404,1180.384252,2131,18
3405,1180.610261,1043,7
3406,1180.85422,7436,9
3407,1180.855131,2407,13
3408,1180.95427,1021,16
3409,1181.786773,4648,10
3410,1181.879658,2810,32
3411,1181.881437,190,13
3412,1181.899621,2762,9
3413,1182.060386,1039,11
3414,1182.07906,1146,6
3415,1182.081829,442,10
3416,1182.154413,601,26
3417,1182.263812,910,61
3418,1182.279177,169,9
3419,1182.293493,3910,19
3420,1182.480112,4317,10
3421,1182.525077,1210,18
3422,1182.57988,6743,15
3423,1182.607914,1142,22
3424,1182.679398,7436,6
3425,1182.688517,1260,8
3426,1182.69961,912,8
3427,1182.780677,5844,12
3428,1182.780744,448,12
3429,1182.78089,592,6
3430,1182.780918,1691,7
3431,1182.854345,88,20
3432,1182.879938,175,132
3433,1182.985618,1699,17
3434,1182.985877,4244,55
3435,1183.054223,1943,7
3436,1183.061544,2093,62
3437,1183.106668,1142,22
3438,1183.484669,190,100
3439,1183.554301,6320,20
3440,1183.555763,380,16
3441,1183.584556,1635,34
3442,1183.65848,3910,19
3443,1183.873277,2808,121
3444,1183.87961,1254,13
3445,1183.95419,2764,11
3446,1183.979586,1261,7
3447,1183.983896,536,8
3448,1184.033419,3409,72
3449,1184.054189,6646,30
3450,1184.058476,914,7
3451,1184.180581,4675,6
3452,1184.268562,2410,10
3453,1184.269693,93,33
3454,1184.27908,7436,21
3455,1184.354233,2734,14
3456,1184.375477,914,7
3457,1184.392947,1143,22
3458,1184.454324,2501,15
3459,1184.518164,2141,7
3460,1184.518293,4625,9
3461,1184.884072,2141,8
3462,1184.884317,592,6
3463,1184.979484,745,21
3464,1184.986656,4675,7
3465,1185.081742,1261,11
3466,1185.081903,805,25
3467,1185.179031,6040,14
3468,1185.281909,190,46
3469,1185.281916,1255,7
3470,1185.283228,439,11
3471,1185.393645,819,11
3472,1185.479659,1765,13
3473,1185.595163,276,16
3474,1185.78069,1145,37
3475,1185.986445,191,57
3476,1186.079743,4244,124
3477,1186.179353,1765,16
3478,1186.296076,23,15
3479,1186.583911,222,11
3480,1186.600631,1262,7
3481,1186.602811,591,6
3482,1186.680644,821,6
3483,1186.717016,7436,9
3484,1186.779522,1636,39
3485,1186.879777,191,20
3486,1187.185454,5921,28
3487,1187.185535,4624,6
3488,1187.185775,4023,14
3489,1187.27914,4319,13
3490,1187.28219,4141,26
3491,1187.645831,4677,7
3492,1187.779055,2699,12
3493,1187.879142,1586,6
3494,1187.891541,836,7
3495,1187.897159,191,31
3496,1188.183547,753,8
3497,1188.327194,4141,6
3498,1188.327668,4026,19
3499,1188.379146,2229,8
3500,1188.48113,6041,14
3501,1188.48336,391,52
3502,1188.494147,23,30
3503,1188.684065,819,7
3504,1188.779946,7435,26
3505,1188.782073,1261,11
3506,1188.884196,1460,33
3507,1188.891223,4678,6
3508,1188.986259,1761,43
3509,1189.079794,4026,8
3510,1189.08047,192,55
3511,1189.080723,383,7
3512,1189.180353,820,6
3513,1189.283132,5636,13
3514,1189.283506,847,15
3515,1189.431249,4320,7
3516,1189.4988,834,7
3517,1189.520361,1636,15
3518,1189.700016,4677,8
3519,1189.700023,71,9
3520,1189.891806,4028,7
3521,1189.979318,593,6
3522,1190.080815,4572,16
3523,1190.08481,446,7
3524,1190.1856,880,47
3525,1190.210746,4428,31
3526,1190.279659,1460,16
3527,1190.288321,627,13
3528,1190.304297,4319,8
3529,1190.314982,2704,22
3530,1190.379891,288,8
3531,1190.379979,1262,10
3532,1190.4795,6040,28
3533,1190.484067,592,9
3534,1190.680225,2415,666
3535,1190.784322,835,6
3536,1190.879791,71,7
3537,1190.980169,44,10
3538,1190.988967,3295,6
3539,1191.083735,4320,7
3540,1191.181623,627,17
3541,1191.379229,447,12
3542,1191.580021,4628,59
3543,1191.591069,72,11
3544,1191.683292,1462,7
3545,1191.781154,290,7
3546,1191.880016,1766,52
3547,1191.980086,4247,25
3548,1192.080916,293,12
3549,1192.081339,4679,10
3550,1192.183214,885,28
3551,1192.302717,743,7
3552,1192.390767,44,7
3553,1192.479958,1635,7
3554,1192.479981,2714,9
3555,1192.480115,4679,13
3556,1192.48598,869,7
3557,1192.620388,5847,7
3558,1192.788355,169,8
3559,1193.085414,5881,15
3560,1193.180025,177,8
3561,1193.364213,1623,16
3562,1193.381882,4034,13
3563,1193.415058,751,7
3564,1193.733471,5847,9
3565,1193.792248,45,11
3566,1193.879011,67,13
3567,1193.979173,1463,52
3568,1194.079301,821,13
3569,1194.108318,72,13
3570,1194.108324,291,22
3571,1194.108332,4320,31
3572,1194.20349,4679,9
3573,1194.279977,2016,13
3574,1194.280098,7437,28
3575,1194.385698,593,6
3576,1194.481848,1638,26
3577,1194.57993,821,9
3578,1194.679605,4680,9
3579,1194.782287,293,11
3580,1195.084894,4036,13
3581,1195.279341,155,11
3582,1195.379655,234,94
3583,1195.606297,114,106
3584,1195.713276,228,10
3585,1195.725323,170,9
3586,1195.779478,941,7
3587,1195.880114,494,9
3588,1195.881783,4683,10
3589,1196.186835,1879,12
3590,1196.186908,143,56
3591,1196.279724,629,17
3592,1196.293321,228,6
3593,1196.293349,940,8
3594,1196.379691,4682,7
3595,1196.415824,2016,18
3596,1196.641342,4251,93
3597,1196.779292,754,22
3598,1196.779426,822,14
3599,1196.790457,447,9
3600,1196.885161,1771,235
3601,1197.147982,4572,13
3602,1197.314394,4681,12
3603,1197.391338,887,47
3604,1197.47987,195,13
3605,1197.483158,719,86
3606,1197.614583,1644,9
3607,1197.709862,609,87
3608,1197.905297,2468,30
3609,1197.998367,4574,10
3610,1198.083195,195,47
3611,1198.091854,1363,12
3612,1198.181141,4680,11
3613,1198.280305,82,15
3614,1198.479553,195,25
3615,1198.4991,2854,7
3616,1198.503182,5578,27
3617,1198.572394,292,18
3618,1198.679513,634,12
3619,1198.802563,2085,10
3620,1198.905282,2056,6
3621,1199.003525,2915,31
3622,1199.004422,2354,9
3623,1199.006557,7436,8
3624,1199.008548,6072,74
3625,1199.10026,2388,12
3626,1199.100403,1095,11
3627,1199.101263,2056,24
3628,1204.50233,940,6
3629,1204.899296,457,14
3630,1204.900371,751,9
3631,1204.903267,2554,27
3632,1205.003794,907,16
3633,1205.008819,6077,39
3634,1205.008911,7435,10
3635,1205.100125,370,27
3636,1205.197793,965,11
3637,1205.299835,4992,14
3638,1205.300761,4992,15
3639,1205.399363,909,8
3640,1205.507545,210,16
3641,1205.507651,686,11
3642,1205.598591,59,23
3643,1205.599458,2018,11
3644,1205.602772,871,13
3645,1205.60281,2461,15
3646,1205.602883,2570,18
3647,1205.602889,1912,7
3648,1205.704293,59,52
3649,1205.70957,116,103
3650,1205.997445,87,6
3651,1206.001531,1912,14
3652,1206.001604,2558,11
3653,1206.00296,6077,37
3654,1206.005098,2570,12
3655,1206.09793,859,16
3656,1206.201309,908,25
3657,1206.203298,325,12
3658,1206.207613,908,21
3659,1206.302117,1907,16
3660,1207.40305,907,16
3661,1207.506288,6078,26
3662,1207.509382,59,18
3663,1208.402418,909,18
3664,1208.409649,1897,16
3665,1208.69827,857,6
3666,1208.802119,4995,44
3667,1208.803522,62,103
3668,1209.407592,2235,8
3669,1209.504692,4332,9
3670,1209.602646,7429,23
3671,1209.609253,2177,11
3672,1210.408738,6362,43
3673,1210.408819,172,14
3674,1210.497863,545,29
3675,1210.497994,909,7
3676,1210.50222,1897,13
3677,1210.502389,3767,224
3678,1210.50482,6077,6
3679,1210.504858,541,41
3680,1210.597945,1690,28
3681,1210.601313,7427,20
3682,1210.60851,681,12
3683,1210.60951,402,51
3684,1210.698069,2468,10
3685,1210.702467,691,10
3686,1210.703593,1820,9
3687,1210.7037,957,43
3688,1210.704865,6078,31
3689,1210.798141,1690,15
3690,1210.807226,545,20
3691,1210.808073,1544,27
3692,1210.809109,7435,13
3693,1210.901113,68,14
3694,1210.901152,1542,16
3695,1210.904189,2271,12
3696,1210.904914,1248,69
3697,1210.905148,545,20
3698,1211.003583,688,12
3699,1211.004503,6078,27
3700,1211.005533,32,9
3701,1211.008476,1540,8
3702,1211.101773,1839,43
3703,1211.104408,1205,6
3704,1211.105154,310,16
3705,1211.105228,1917,7
3706,1211.202871,908,32
3707,1211.705112,1694,18
3708,1211.800648,99,7
3709,1211.80509,1855,13
3710,1211.80613,7435,11
3711,1211.807255,1456,8
3712,1211.809077,32,9
3713,1212.001251,6364,53
3714,1212.007466,2178,10
3715,1212.00841,680,13
3716,1212.008596,2469,13
3717,1212.009653,2768,11
3718,1212.097577,4338,142
3719,1212.097651,548,21
3720,1212.301203,7315,15
3721,1212.302439,3833,37
3722,1212.303286,2876,9
3723,1212.303504,550,29
3724,1212.305397,748,22
3725,1212.307756,2271,31
3726,1212.309534,7421,15
3727,1212.398618,2180,13
3728,1212.601567,7315,28
3729,1212.898733,552,12
3730,1212.998388,1921,41
3731,1213.998516,2273,11
3732,1214.101746,802,18
3733,1214.299548,555,22
3734,1214.5055,4338,310
3735,1214.698635,801,9
3736,1214.900241,3872,24
3737,1215.501096,1801,19
3738,1215.698298,7437,6
3739,1215.699786,2622,32
3740,1215.801728,3835,186
3741,1215.898925,1695,22
3742,1215.900565,5292,9
3743,1215.99748,803,16
3744,1281.499889,839,91
3745,1281.69845,812,8
3746,1281.798456,1601,9
3747,1281.971411,1595,9
3748,1282.001748,46,14
3749,1282.002733,2165,7
3750,1282.100132,864,15
3751,1282.229107,421,18
3752,1282.342576,7429,7
3753,1282.500513,1828,73
3754,1282.501193,1601,12
3755,1282.602095,74,67
3756,1282.602102,2260,9
3757,1282.603648,2188,38
3758,1282.798755,1000,13
3759,1282.95961,1618,129
3760,1283.09825,812,16
3761,1283.098339,2260,13
3762,1283.138081,2814,69
3763,1283.217965,192,28
3764,1283.598022,1637,27
3765,1283.698703,2816,8
3766,1283.998007,2260,17
3767,1284.19852,1863,6
3768,1284.301844,1370,9
3769,1284.500238,7436,6
3770,1284.69817,1002,67
3771,1284.759563,423,23
3772,1284.797966,1371,9
3773,1285.001002,2260,17
3774,1285.001067,1984,16
3775,1285.09856,2168,17
3776,1285.199394,540,14
3777,1285.20165,1594,10
3778,1285.228144,7412,11
3779,1285.298717,2898,12
3780,1285.498157,1984,16
3781,1285.598518,1865,20
3782,1285.701145,5981,11
3783,1285.701178,7436,13
3784,1285.799846,1637,142
3785,1285.823698,2784,55
3786,1286.123036,5721,29
3787,1286.29869,1372,8
3788,1286.398579,84,180
3789,1286.399569,543,12
3790,1286.502896,1531,10
3791,1286.603545,2168,8
3792,1286.698855,1373,9
3793,1286.900775,1867,21
3794,1287.00004,1598,94
3795,1287.100727,1024,9
3796,1287.198269,7412,50
3797,1287.298244,1373,7
3798,1287.403394,6426,14
3799,1287.600921,1306,8
3800,1287.901067,2782,13
3801,1288.099874,698,18
3802,1288.198571,1599,37
3803,1288.201525,2623,36
3804,1288.406634,970,10
3805,1288.501734,1547,9
3806,1288.599378,2234,69
3807,1289.358223,5981,12
3808,1289.418784,1547,9
3809,1289.500551,1373,7
3810,1289.500586,7436,19
3811,1289.503121,2236,17
3812,1289.600496,2172,14
3813,1289.733046,416,9
3814,1289.759088,2147,8
3815,1289.883329,2657,12
3816,1290.497949,675,47
3817,1290.798459,2148,14
3818,1290.905954,7435,31
3819,1291.015481,548,13
3820,1291.134698,1306,10
3821,1291.155615,6164,12
3822,1331.250537,22,7
3823,1331.270599,301,13
3824,1331.51334,2160,14
3825,1331.519783,144,12
3826,1331.598979,1175,175
3827,1332.122281,3337,14
3828,1332.468593,22,17
3829,1332.585028,2575,19
3830,1332.746552,1070,15
3831,1332.74681,1911,14
3832,1332.774028,558,29
3833,1332.955191,1611,9
3834,1333.423554,965,21
3835,1333.759653,303,10
3836,1333.898833,448,9
3837,1333.945662,7436,6
3838,1333.948284,2578,9
3839,1333.992698,149,9
3840,1334.448096,224,22
3841,1336.851593,1619,14
3842,1336.852793,24,8
3843,1337.057716,450,6
3844,1337.146661,2171,33
3845,1337.248243,152,17
3846,1337.248484,1128,11
3847,1337.347635,1891,6
3848,1337.354633,1129,15
3849,1337.446097,3964,20
3850,1337.446891,7394,79
3851,1337.447017,1632,7
3852,1337.851947,575,7
3853,1337.853494,2031,55
3854,1337.853574,2184,8
3855,1337.854473,416,75
3856,1337.95229,1915,12
3857,1338.054549,7436,9
3858,1338.146086,7394,22
3859,1338.152309,1130,12
3860,1338.246043,2533,6
3861,1338.254383,1896,55
3862,1338.446356,1471,15
3863,1338.453202,2985,7
3864,1338.453341,188,9
3865,1338.546469,3106,60
3866,1338.550067,1105,8
3867,1338.748119,1912,12
3868,1338.748955,1111,10
3869,1338.748978,1912,26
3870,1339.148098,189,9
3871,1339.148145,173,12
3872,1339.149565,2519,8
3873,1339.745769,2979,25
3874,1340.045812,1105,8
3875,1340.048492,191,7
3876,1340.048813,7390,72
3877,1340.147654,174,12
3878,1340.446482,1105,7
3879,1340.748356,708,51
3880,1340.748484,1866,18
3881,1340.752453,7436,7
3882,1340.753531,175,9
3883,1340.848076,7435,9
3884,1340.950616,1105,11
3885,1340.951441,658,16
3886,1341.527569,51,13
3887,1341.64566,2977,53
3888,1341.789346,7435,8
3889,1342.585909,4270,6
3890,1342.665656,1106,11
3891,1342.745716,7436,9
3892,1342.765038,7390,46
3893,1342.76544,2193,15
3894,1343.246439,244,24
3895,1343.376409,51,7
3896,1343.445547,7436,12
3897,1343.445628,1191,27
3898,1343.647732,7390,41
3899,1343.745524,969,9
3900,1343.745573,116,7
3901,1343.845867,2195,9
3902,1344.04557,53,6
3903,1344.049857,243,23
3904,1344.14776,96,9
3905,1344.447489,1908,58
3906,1344.448941,147,8
3907,1344.64833,7436,12
3908,1344.650615,579,22
3909,1344.747225,97,10
3910,1345.20988,147,16
3911,1345.287032,2311,17
3912,1345.648883,7435,12
3913,1345.745678,1196,26
3914,1346.247155,1053,13
3915,1346.247193,7435,11
3916,1346.357513,727,12
3917,1346.561891,57,14
3918,1346.564555,579,11
3919,1346.745594,188,9
3920,1347.045919,4113,6
3921,1347.047985,471,31
3922,1347.376644,7436,11
3923,1347.645728,3415,6
3924,1347.645741,578,6
3925,1347.745632,560,26
3926,1347.945576,4329,15
3927,1348.06132,2204,17
3928,1348.082491,4113,25
3929,1348.146715,1399,29
3930,1348.245625,1508,151
3931,1348.245652,577,7
3932,1348.249924,1135,12
3933,1348.448337,2356,12
3934,1348.873113,349,7
3935,1349.081366,575,7
3936,1349.245683,2206,13
3937,1349.347175,2356,6
3938,1349.347216,3413,7
3939,1349.349518,1913,94
3940,1349.373967,994,21
3941,1349.465584,1105,11
3942,1349.745678,7436,9
3943,1349.850615,7436,8
3944,1349.94556,349,34
3945,1350.045712,4114,21
3946,1350.047098,2356,11
3947,1350.213447,3818,12
3948,1350.388492,4115,6
3949,1350.660952,350,9
3950,1351.120246,4116,20
3951,1351.175049,7436,7
3952,1351.549613,2530,8
3953,1351.651341,1918,58
3954,1351.970454,638,12
3955,1352.145548,352,31
3956,1352.391058,456,72
3957,1352.402772,581,153
3958,1352.472401,2215,27
3959,1352.486918,22,10
3960,1352.545551,1484,6
3961,1353.308562,1484,6
3962,1353.345586,2224,9
3963,1353.446492,2530,35
3964,1353.94563,7436,9
3965,1353.988712,7435,12
3966,1353.998591,2115,15
3967,1354.166137,1169,297
3968,1354.519543,2224,21
3969,1354.613817,2128,15
3970,1354.650212,7436,9
3971,1354.650506,352,29
3972,1354.745848,7436,8
3973,1355.194312,2129,49
3974,1355.345651,1351,22
3975,1355.389208,1469,16
3976,1355.445736,2226,19
3977,1363.063118,1444,18
3978,1363.160642,240,9
3979,1363.36243,651,10
3980,1363.362558,3251,10
3981,1363.362696,2766,8
3982,1363.462539,1775,6
3983,1363.463723,7412,68
3984,1363.55709,125,6
3985,1363.557995,2731,12
3986,1363.657998,3324,15
3987,1363.662089,3600,7
3988,1363.85513,4256,21
3989,1363.855346,1061,30
3990,1363.858274,1680,73
3991,1363.859249,1447,17
3992,1363.861328,125,6
3993,1363.954355,1137,20
3994,1365.156602,126,19
3995,1365.157565,1683,11
3996,1365.259092,2765,9
3997,1365.259647,2764,10
3998,1365.259721,430,9
3999,1365.357816,2454,13
4000,1365.361031,3651,14
4001,1365.364757,81,12
4002,1365.36692,1685,9
4003,1365.45654,3115,10
4004,1365.459665,1684,10
4005,1365.46056,1234,10
4006,1365.554865,982,9
4007,1365.555063,431,9
4008,1368.155071,3035,18
4009,1368.257933,1234,10
4010,1368.258934,3113,12
4011,1368.360381,155,6
4012,1368.458192,3600,9
4013,1368.460946,1139,16
4014,1368.558024,1235,7
4015,1368.661018,1235,9
4016,1369.063863,155,13
4017,1369.158195,7411,58
4018,1369.158968,1638,6
4019,1369.25602,3600,9
4020,1369.363352,1639,6
4021,1369.367088,3600,16
4022,1369.559909,1075,7
4023,1370.061369,1074,6
4024,1370.062097,431,8
4025,1370.062289,2431,76
4026,1370.066528,1753,88
4027,1370.157226,7436,13
4028,1370.157286,430,9
4029,1370.160391,3041,16
4030,1370.259375,1667,9
4031,1372.157906,431,8
4032,1372.256905,7436,12
4033,1372.357423,126,26
4034,1372.36058,7416,67
4035,1372.361398,1075,6
4036,1372.362449,166,22
4037,1372.455003,85,19
4038,1372.458523,7406,10
4039,1372.459489,7423,67
4040,1372.459585,2448,940
4041,1372.462491,2436,28
4042,1372.55447,127,12
4043,1372.555504,166,9
4044,1373.065248,1122,12
4045,1373.065429,1638,6
4046,1373.066396,2389,21
4047,1373.158427,129,22
4048,1373.256678,167,17
4049,1373.257814,7415,64
4050,1373.258892,3360,584
4051,1373.26129,7413,79
4052,1373.261435,112,29
4053,1373.354171,1139,13
4054,1373.354433,52,19
4055,1373.354478,1642,6
4056,1373.358384,1208,9
4057,1373.362141,128,10
4058,1373.46012,7436,11
4059,1373.461058,7396,18
4060,1373.558787,123,20
4061,1373.560704,87,8
4062,1373.658708,7416,37
4063,1373.659905,51,13
4064,1373.662787,1797,43
4065,1373.754837,89,9
4066,1373.760387,3469,18
4067,1373.76162,999,11
4068,1373.761806,6114,9
4069,1373.857537,2529,13
4070,1373.86232,225,12
4071,1373.866362,225,16
4072,1373.962211,256,39
4073,1374.055223,1671,130
4074,1374.059833,7375,11
4075,1374.157418,1208,22
4076,1374.258791,742,24
4077,1374.259749,1124,19
4078,1374.26187,1001,11
4079,1374.263816,948,13
4080,1374.266633,2985,12
4081,1374.357392,91,11
4082,1374.362763,2436,15
4083,1374.462681,629,9
4084,1374.561581,1797,72
4085,1374.656053,1526,31
4086,1374.658762,2042,32
4087,1374.658879,289,11
4088,1374.659019,1124,14
4089,1374.756814,950,18
4090,1374.761688,1234,13
4091,1374.954335,628,27
4092,1374.95687,1671,41
4093,1375.154674,1260,8
4094,1375.555438,62,44
4095,1375.954287,1126,19
4096,1376.054387,2551,7
4097,1376.054403,2045,10
4098,1376.257697,950,15
4099,1376.454182,7239,10
4100,1376.454396,1838,11
4101,1376.45882,226,9
4102,1376.458883,1666,35
4103,1376.459032,65,11
4104,1376.754265,1338,22
4105,1376.754271,2813,24
4106,1377.357643,630,13
4107,1377.360984,1909,7
4108,1377.556487,7436,76
4109,1377.655231,5011,16
4110,1377.954438,4464,19
4111,1378.159491,1694,8
4112,1378.454378,1124,12
4113,1378.454498,631,14
4114,1378.554197,3177,11
4115,1378.656336,950,11
4116,1378.754749,226,9
4117,1378.855604,1804,17
4118,1378.955882,70,40
4119,1379.057069,3486,18
4120,1379.154468,5722,6
4121,1379.158734,754,24
4122,1379.159011,1693,18
4123,1379.162401,5009,23
4124,1379.255552,2815,40
4125,1379.754424,5722,6
4126,1379.954605,1703,8
4127,1379.956781,905,19
4128,1380.054238,3181,25
4129,1380.0581,1914,12
4130,1380.254414,631,18
4131,1380.756461,1914,14
4132,1380.854248,1693,55
4133,1381.057732,1226,127
4134,1381.157466,2464,13
4135,1381.45426,1118,12
4136,1381.457574,2837,14
4137,1381.755617,1914,14
4138,1381.759103,632,9
4139,1382.054253,1693,22
4140,1382.054385,76,76
4141,1382.157793,1382,11
4142,1382.255335,763,63
4143,1382.461271,632,12
4144,1382.582937,1118,15
4145,1382.994836,1924,15
4146,1383.455758,7436,6
4147,1383.500618,3474,34
4148,1383.502253,2207,9
4149,1383.555047,1694,31
4150,1383.559939,1913,12
4151,1383.970223,1914,11
4152,1384.054295,1117,8
4153,1384.155734,630,7
4154,1384.557213,1780,18
4155,1384.599771,1694,30
4156,1384.620008,6376,7
4157,1384.631217,2465,12
4158,1384.70565,1915,10
4159,1384.7551,3050,9
4160,1384.856613,1117,15
4161,1385.054283,2420,13
4162,1385.111109,632,12
4163,1385.358389,90,131
4164,1385.561937,2207,8
