index,timestamp,input_token_length,output_token_length,jct,ttft,tbt
4672,1445.673082,1148,37,2.6135048866271973,0.41015172004699707,0.0579829780679
4673,1445.734211,1348,12,1.1349091529846191,0.3491384983062744,0.06044389651371883
4674,1445.74147,4745,12,1.1294012069702148,0.3422393798828125,0.06055090977595402
4675,1445.742452,46,232,8.424877405166626,0.3410460948944092,0.03469455497970909
4676,1445.742701,729,7,0.7402353286743164,0.34027647972106934,0.049994856119155884
4677,1445.745179,284,14,1.1968543529510498,0.3380625247955322,0.05725278854370117
4678,1445.937582,32,34,2.244615316390991,0.14507436752319336,0.05998688425336565
4679,1445.942154,577,9,0.6992449760437012,0.1413583755493164,0.05578866004943848
4680,1446.404474,1334,9,0.5717411041259766,0.10080456733703613,0.05232628186543783
4681,1446.607419,194,8,0.441439151763916,0.08576583862304688,0.04445916414260864
4682,1446.698448,1772,38,1.9463534355163574,0.09885692596435547,0.04737170537312826
4683,1446.698472,2283,9,0.42472100257873535,0.0982675552368164,0.03627260526021322
4684,1447.405036,5823,19,1.2084987163543701,0.14609646797180176,0.05312011241912842
4685,1447.506356,1486,79,3.210392475128174,0.1938481330871582,0.03770680427551269
4686,1447.506503,5823,9,0.8165090084075928,0.1930854320526123,0.0692692862616645
4687,1447.506683,7434,11,0.8778243064880371,0.19257712364196777,0.06229519844055176
4688,1447.599339,3652,16,0.9540817737579346,0.176100492477417,0.04576360478120692
4689,1447.603019,194,94,3.5657503604888916,0.1720578670501709,0.036103111632326816
4690,1447.605554,1487,79,3.1123273372650146,0.17051458358764648,0.03723813612249833
4691,1447.702604,533,9,0.6222078800201416,0.16424894332885742,0.04579589366912842
4692,1447.804153,1391,12,0.6479933261871338,0.08504271507263184,0.043303893162654
4693,1447.808216,2707,47,1.902696132659912,0.18649697303771973,0.03575414915879568
4694,1447.80898,91,34,1.5159633159637451,0.18583273887634277,0.038003730773925784
4695,1447.809164,7435,29,1.361114740371704,0.18549537658691406,0.04053859875119965
4696,1447.898048,2285,12,0.5527029037475586,0.13257479667663574,0.03501067558924357
4697,1448.001759,201,79,2.7423155307769775,0.06026339530944824,0.03395002703123455
4698,1448.700385,3655,13,0.6242740154266357,0.17237448692321777,0.03227853775024414
4699,1448.700535,94,73,2.4964709281921387,0.17155981063842773,0.031848097500735764
4700,1448.705565,5826,19,0.7997169494628906,0.16752934455871582,0.03327303183706183
4701,1448.803363,1761,12,0.48937058448791504,0.12848949432373047,0.027760083858783428
4702,1448.803509,2515,43,1.3976521492004395,0.12788963317871094,0.029529360837714617
4703,1450.402373,2193,15,0.5732462406158447,0.057295799255371094,0.0322469025850296
4704,1450.508667,1488,79,2.3360402584075928,0.07448625564575195,0.02826942503452301
4705,1450.599506,483,7,0.2888157367706299,0.07469892501831055,0.03058811596461705
4706,1450.599594,480,10,0.37561655044555664,0.07401537895202637,0.030160117149353027
4707,1450.800709,96,31,0.8916182518005371,0.049834489822387695,0.02715431490252095
4708,1452.400966,1393,6,0.19985699653625488,0.0592036247253418,0.02344222863515218
4709,1454.606133,2129,6,0.3482673168182373,0.07753324508666992,0.038676295961652486
4710,1454.701911,7436,28,1.2667362689971924,0.16099166870117188,0.03812912414813864
4711,1454.702036,201,190,4.566692590713501,0.16015934944152832,0.023070854666345408
4712,1454.702116,2193,14,0.783698320388794,0.1598358154296875,0.044561607497079034
4713,1454.800509,173,15,0.7130355834960938,0.09144830703735352,0.038849204778671265
4714,1454.806316,533,30,1.2044692039489746,0.08545851707458496,0.03730035622914632
4715,1455.002143,5827,34,1.226423740386963,0.12572145462036133,0.03144863673618862
